U,I,U error,I error
1.104,4.5454545454545455e-06,0.007375635565834308,4.312196809320518e-06
1.114,4.5454545454545455e-06,0.0068117545463705605,4.312196809320518e-06
1.1169999999999998,9.090909090909091e-06,0.0031780497164141303,5.749595745760689e-06
1.1199999999999999,0.0,0.003162277660168354,0.0
1.1309999999999998,0.0,0.0038600518131237413,0.0
1.126,1.3636363636363637e-05,0.003224903099319407,9.203843968780268e-06
1.1300000000000001,4.5454545454545455e-06,0.0058309518948452795,4.312196809320519e-06
1.136,1.8181818181818182e-05,0.007899367063252585,9.534625892455921e-06
1.142,2.272727272727273e-05,0.00419523539268061,9.642365197998373e-06
1.142,9.090909090909091e-06,0.0030983866769659202,5.749595745760689e-06
1.139,3.181818181818182e-05,0.005186520991955972,2.2314432197515593e-05
1.134,6.818181818181818e-05,0.00885437744847147,3.9756490192127046e-05
1.146,4.5454545454545455e-06,0.003794733192202043,4.312196809320518e-06
1.154,4.5454545454545455e-06,0.00289827534923789,4.312196809320518e-06
1.1560000000000001,9.090909090909091e-06,0.00289827534923789,8.624393618641036e-06
1.157,0.0,0.0061725197448043705,0.0
1.1669999999999998,2.7272727272727273e-05,0.008006247560499245,2.58731808559231e-05
1.158,1.3636363636363637e-05,0.005440588203494167,1.293659042796155e-05
1.166,1.8181818181818182e-05,0.004289522117905447,9.534625892455923e-06
1.1789999999999998,4.5454545454545455e-06,0.002626785107312742,4.312196809320519e-06
1.175,2.2727272727272726e-05,0.005147815070493504,2.1560984046602586e-05
1.1839999999999997,0.0,0.002097617696340305,0.0
1.1779999999999997,1.8181818181818182e-05,0.00419523539268061,1.724878723728207e-05
1.1889999999999996,9.090909090909091e-06,0.00953414914924243,5.749595745760689e-06
1.1949999999999998,4.5454545454545455e-06,0.001581138830084191,4.312196809320518e-06
1.1969999999999998,4.5454545454545455e-06,0.002469817807045696,4.312196809320518e-06
1.1889999999999998,2.272727272727273e-05,0.0038600518131237595,7.186994682200864e-06
1.1949999999999998,9.090909090909091e-06,0.008154753215150053,5.749595745760689e-06
1.1880000000000002,1.3636363636363637e-05,0.007183313998427194,6.586989430086108e-06
1.2039999999999997,2.7272727272727273e-05,0.0045166359162544896,1.1499191491521378e-05
1.222,4.5454545454545455e-06,0.004857983120596452,4.312196809320519e-06
1.202,4.5454545454545455e-06,0.010564090116995415,4.312196809320519e-06
1.226,1.3636363636363637e-05,0.008148619514985352,6.586989430086108e-06
1.2140000000000002,9.090909090909091e-06,0.0061967733539318726,8.624393618641036e-06
1.2310000000000003,9.090909090909091e-06,0.002626785107312742,8.624393618641036e-06
1.2390000000000003,9.090909090909091e-06,0.0072732386183872785,8.624393618641036e-06
1.2290000000000003,0.0,0.0026267851073127416,0.0
1.2340000000000002,4.5454545454545455e-06,0.00289827534923789,4.312196809320519e-06
1.234,1.8181818181818182e-05,0.004289522117905447,1.1499191491521378e-05
1.2309999999999999,9.090909090909091e-06,0.006074537019394981,8.624393618641036e-06
1.233,5e-05,0.007355270219373323,3.4287313028447475e-05
1.239,4.0909090909090915e-05,0.006549809157525132,2.6072055272181797e-05
1.245,1.3636363636363637e-05,0.004062019202317984,9.203843968780268e-06
1.249,1.3636363636363637e-05,0.0026267851073127416,9.203843968780268e-06
1.244,3.181818181818182e-05,0.005513619500836094,2.136847140644211e-05
1.26,2.7272727272727273e-05,0.009591663046625447,2.58731808559231e-05
1.265,4.5454545454545455e-06,0.001581138830084191,4.312196809320519e-06
1.252,4.545454545454546e-05,0.008579044235810894,3.401506715249038e-05
1.2599999999999998,9.090909090909091e-06,0.004472135954999583,5.749595745760689e-06
1.27,2.2727272727272726e-05,0.0056568542494923844,2.1560984046602586e-05
1.269,2.272727272727273e-05,0.004110960958218897,1.7308575240599794e-05
1.2759999999999998,4.5454545454545455e-06,0.0025298221281347057,4.312196809320519e-06
1.279,3.6363636363636364e-05,0.00518652099195598,2.208174145725658e-05
1.2810000000000001,1.3636363636363637e-05,0.0029832867780352624,9.203843968780268e-06
1.283,1.8181818181818182e-05,0.003754996671103721,1.3173978860172218e-05
1.2759999999999996,3.6363636363636364e-05,0.007099295739719546,1.6762808104168884e-05
1.2900000000000003,2.272727272727273e-05,0.004472135954999583,1.730857524059979e-05
1.297,4.5454545454545455e-06,0.002024845673131661,4.312196809320518e-06
1.299,9.090909090909091e-06,0.0033015148038438385,8.624393618641036e-06
1.2990000000000004,0.0,0.0035916569992135968,0.0
1.3020000000000003,0.0,0.00419523539268061,0.0
1.3050000000000002,0.0,0.007106335201775953,0.0
1.3160000000000003,0.0,0.0020976176963403053,0.0
1.31,4.5454545454545455e-06,0.010770329614269,4.312196809320518e-06
1.3040000000000003,2.7272727272727273e-05,0.006811754546370565,2.151301739308951e-05
1.3120000000000003,3.6363636363636364e-05,0.006603029607687677,2.3879864611933992e-05
1.321,3.181818181818182e-05,0.007409453421137088,3.018537766524362e-05
1.331,0.0,0.004571651780264988,0.0
1.318,5.4545454545454546e-05,0.008461678320522479,3.952193658051665e-05
1.327,1.3636363636363637e-05,0.006935416353759887,6.586989430086108e-06
1.342,0.0,0.0023664319132398483,0.0
1.347,4.5454545454545455e-06,0.008006247560499228,4.312196809320519e-06
1.347,4.5454545454545455e-06,0.001449137674618945,4.312196809320518e-06
1.342,1.3636363636363637e-05,0.0030983866769659363,9.203843968780268e-06
1.3479999999999999,0.0,0.00419523539268061,0.0
1.356,0.0,0.008148619514985337,0.0
1.3549999999999998,1.8181818181818182e-05,0.001581138830084191,7.041787902195303e-06
1.352,1.3636363636363637e-05,0.00579655069847578,6.586989430086108e-06
1.3650000000000002,1.3636363636363637e-05,0.0029154759474226528,9.203843968780268e-06
1.363,1.3636363636363637e-05,0.00202484567313166,9.203843968780268e-06
1.374,9.090909090909091e-06,0.004516635916254468,5.749595745760689e-06
1.3730000000000004,1.3636363636363637e-05,0.005300943312279412,6.586989430086108e-06
1.3699999999999997,3.181818181818182e-05,0.004898979485566351,2.136847140644211e-05
1.3709999999999998,1.8181818181818182e-05,0.0047853944456021395,7.041787902195304e-06
1.369,5e-05,0.006848357467305573,3.367933373244128e-05
1.384,1.8181818181818182e-05,0.0025298221281347057,9.534625892455921e-06
1.391,0.0,0.007134423592694777,0.0
1.3910000000000002,9.090909090909091e-06,0.0045716517802649684,5.749595745760689e-06
1.4090000000000003,9.090909090909091e-06,0.008654478609367529,5.749595745760689e-06
1.399,4.5454545454545455e-06,0.001702938636592641,4.312196809320518e-06
1.3900000000000001,5.4545454545454546e-05,0.012083045973594563,3.846217418419305e-05
1.402,1.8181818181818182e-05,0.006899275324264117,9.534625892455923e-06
1.4080000000000001,0.0,0.0030983866769659363,0.0
1.408,4.5454545454545455e-06,0.004427188724235716,4.312196809320519e-06
1.409,1.3636363636363637e-05,0.006074537019394964,6.586989430086108e-06
1.4149999999999998,2.7272727272727273e-05,0.0038078865529319575,1.1499191491521378e-05
1.42,9.090909090909091e-06,0.0028284271247461922,5.749595745760689e-06
1.4279999999999997,0.0,0.0012649110640673528,0.0
1.43,0.0,0.009273618495495697,0.0
1.4309999999999996,9.090909090909091e-06,0.002626785107312742,5.749595745760689e-06
1.436,2.2727272727272726e-05,0.006196773353931872,1.1588680712710874e-05
1.4419999999999997,9.090909090909091e-06,0.004427188724235735,5.749595745760689e-06
1.4369999999999998,1.3636363636363637e-05,0.0072180329730474405,6.586989430086108e-06
1.4429999999999998,9.090909090909091e-06,0.00202484567313166,5.749595745760689e-06
1.4300000000000002,9.090909090909091e-06,0.006928203230275516,5.749595745760689e-06
1.457,9.090909090909091e-06,0.0040124805295477795,5.749595745760689e-06
1.434,1.8181818181818182e-05,0.007899367063252605,9.534625892455921e-06
1.451,2.2727272727272726e-05,0.004785394445602164,2.1560984046602586e-05
1.4680000000000002,1.3636363636363637e-05,0.008809086218218102,9.203843968780268e-06
1.462,9.090909090909091e-06,0.002756809750418047,5.749595745760689e-06
1.459,4.0909090909090915e-05,0.00953414914924243,3.4287313028447475e-05
1.4740000000000002,4.5454545454545455e-06,0.0037947331922020583,4.312196809320518e-06
1.4640000000000002,4.5454545454545455e-06,0.006356099432828287,4.312196809320518e-06
1.467,3.6363636363636364e-05,0.012413702106946188,3.0013770944034874e-05
1.48,0.0,0.0020000000000000018,0.0
1.475,9.090909090909091e-06,0.004743416490252573,5.749595745760689e-06
1.487,1.8181818181818182e-05,0.008006247560499245,7.041787902195304e-06
1.475,5.4545454545454546e-05,0.008631338250816042,3.7921188390207654e-05
1.4940000000000002,9.090909090909091e-06,0.004732863826479697,5.749595745760689e-06
1.496,3.181818181818182e-05,0.00695701085237044,2.5753119044027808e-05
1.494,1.8181818181818182e-05,0.0035213633723318047,9.534625892455923e-06
1.506,0.0,0.006511528238439888,0.0
1.503,1.3636363636363637e-05,0.00917060521448831,6.586989430086108e-06
1.5,9.090909090909091e-06,0.00509901951359279,5.749595745760689e-06
1.515,4.5454545454545455e-06,0.007516648189186461,4.312196809320518e-06
1.513,4.5454545454545455e-06,0.004909175083453435,4.312196809320518e-06
1.505,1.8181818181818182e-05,0.007382411530116706,7.041787902195304e-06
1.521,9.090909090909091e-06,0.004785394445602164,8.624393618641036e-06
1.5219999999999998,4.5454545454545455e-06,0.0034058772731852824,4.312196809320518e-06
1.5199999999999998,2.272727272727273e-05,0.008366600265340762,1.1588680712710872e-05
1.52,4.545454545454546e-05,0.008485281374238578,3.401506715249038e-05
1.53,2.272727272727273e-05,0.005477225575051666,9.642365197998373e-06
1.5310000000000001,3.6363636363636364e-05,0.009428679653058542,3.449757447456415e-05
1.541,3.6363636363636364e-05,0.007543208866258451,1.7953106961937726e-05
1.5470000000000002,4.5454545454545455e-06,0.00202484567313166,4.312196809320518e-06
1.5350000000000001,1.3636363636363637e-05,0.006670832032063172,6.586989430086108e-06
1.5460000000000003,9.090909090909091e-06,0.009507891459203778,5.749595745760689e-06
1.546,1.8181818181818182e-05,0.006356099432828287,7.041787902195304e-06
1.5610000000000004,1.3636363636363637e-05,0.0026267851073127416,6.586989430086108e-06
1.5480000000000003,9.090909090909091e-06,0.007848566748139439,5.749595745760689e-06
1.5530000000000004,4.5454545454545455e-06,0.0056656861896861215,4.312196809320518e-06
1.568,4.5454545454545455e-06,0.0012649110640673528,4.312196809320518e-06
1.5720000000000003,0.0,0.0023664319132398483,0.0
1.5720000000000003,4.5454545454545455e-06,0.0018973665961010292,4.312196809320518e-06
1.576,1.3636363636363637e-05,0.0037947331922020583,9.203843968780268e-06
1.5710000000000002,2.272727272727273e-05,0.009944847912361447,7.186994682200864e-06
1.578,0.0,0.0036878177829171577,0.0
1.585,9.090909090909091e-06,0.005147815070493504,5.749595745760689e-06
1.5859999999999999,1.3636363636363637e-05,0.00289827534923789,6.586989430086108e-06
1.593,1.3636363636363637e-05,0.005665686189686105,9.203843968780268e-06
1.592,9.090909090909091e-06,0.004427188724235735,5.749595745760689e-06
1.595,4.0909090909090915e-05,0.00324037034920395,2.9771859806932395e-05
1.6039999999999999,0.0,0.002097617696340305,0.0
1.6029999999999998,2.7272727272727273e-05,0.002846049894151544,1.3173978860172217e-05
1.5959999999999999,3.6363636363636364e-05,0.007375635565834317,2.5551762404645814e-05
1.605,0.0,0.005700877125495695,0.0
1.6090000000000004,0.0,0.006236986451805068,0.0
1.6230000000000004,9.090909090909091e-06,0.006332456079595012,5.749595745760689e-06
1.624,4.5454545454545455e-06,0.002097617696340277,4.312196809320518e-06
1.6349999999999998,1.3636363636363637e-05,0.007245688373094718,9.203843968780268e-06
1.6299999999999997,9.090909090909091e-06,0.008944271909999146,5.749595745760689e-06
1.6349999999999998,9.090909090909091e-06,0.005700877125495679,5.749595745760689e-06
1.6280000000000001,1.3636363636363637e-05,0.0054405882034941596,9.203843968780268e-06
1.638,4.5454545454545455e-06,0.0023664319132398483,4.312196809320518e-06
1.6280000000000001,4.545454545454545e-05,0.008809086218218092,3.856946079199349e-05
1.645,1.3636363636363637e-05,0.008276472678623413,6.586989430086108e-06
1.6229999999999998,7.272727272727273e-05,0.008723531395025757,4.024717022032483e-05
1.6430000000000002,4.5454545454545455e-06,0.004012480529547761,4.312196809320518e-06
1.657,4.5454545454545455e-06,0.005839520528262579,4.312196809320518e-06
1.657,0.0,0.001449137674618945,0.0
1.6480000000000001,1.8181818181818182e-05,0.003949683531626303,7.041787902195304e-06
1.656,4.545454545454546e-05,0.004289522117905447,2.032789070454354e-05
1.672,0.0,0.007720103626247519,0.0
1.6620000000000001,2.272727272727273e-05,0.010373041983911938,1.1588680712710874e-05
1.671,2.2727272727272726e-05,0.004571651780264988,2.1560984046602586e-05
1.675,4.5454545454545455e-06,0.002121320343559644,4.312196809320518e-06
1.6669999999999998,3.181818181818182e-05,0.009700515450222227,3.018537766524362e-05
1.6780000000000002,2.272727272727273e-05,0.0071833139984271936,1.1588680712710874e-05
1.6839999999999997,0.0,0.004049691346263322,0.0
1.675,2.272727272727273e-05,0.006041522986797291,1.3252163397375682e-05
1.6939999999999997,9.090909090909091e-06,0.0025298221281347057,5.749595745760689e-06
1.6909999999999996,9.090909090909091e-06,0.00518652099195598,8.624393618641036e-06
1.6909999999999996,1.3636363636363637e-05,0.00518652099195598,9.203843968780268e-06
1.7,9.090909090909091e-06,0.003162277660168382,5.749595745760689e-06
1.6939999999999997,2.7272727272727273e-05,0.00918694726228469,2.151301739308951e-05
1.7160000000000004,4.5454545454545455e-06,0.0037947331922020583,4.312196809320518e-06
1.705,3.181818181818182e-05,0.007106335201775953,2.575311904402781e-05
1.7160000000000004,9.090909090909091e-06,0.0028982753492378904,8.624393618641037e-06
1.722,4.5454545454545455e-06,0.0023664319132398483,4.312196809320518e-06
1.7110000000000003,9.090909090909091e-06,0.008300602387778862,5.749595745760689e-06
1.7080000000000002,5.4545454545454546e-05,0.009777525249264262,3.13603423830188e-05
1.718,1.3636363636363637e-05,0.006131883886702361,6.586989430086108e-06
1.7289999999999999,0.0,0.0053758720222862495,0.0
1.73,3.6363636363636364e-05,0.007615773105863914,3.0013770944034874e-05
1.733,2.2727272727272726e-05,0.003178049716414143,9.642365197998377e-06
1.739,3.181818181818182e-05,0.006074537019394981,2.136847140644211e-05
1.7489999999999999,4.5454545454545455e-06,0.005907622195096776,4.312196809320518e-06
1.741,1.3636363636363637e-05,0.0035916569992135968,6.586989430086108e-06
1.7489999999999999,4.5454545454545455e-06,0.0017029386365926416,4.312196809320518e-06
1.7550000000000001,4.5454545454545455e-06,0.00604152298679729,4.312196809320518e-06
1.7510000000000001,1.8181818181818182e-05,0.0075432088662584496,1.3173978860172218e-05
1.7579999999999998,1.3636363636363637e-05,0.0023664319132398483,6.586989430086108e-06
1.768,4.5454545454545455e-06,0.004647580015448904,4.312196809320519e-06
1.754,1.8181818181818182e-05,0.006356099432828287,1.724878723728207e-05
1.762,2.2727272727272726e-05,0.008579044235810894,2.1560984046602586e-05
1.765,4.0909090909090915e-05,0.007106335201775955,2.9771859806932395e-05
1.764,9.090909090909091e-06,0.005865151319446076,5.749595745760689e-06
1.7759999999999998,1.8181818181818182e-05,0.004732863826479697,9.534625892455923e-06
1.7750000000000004,1.3636363636363637e-05,0.004301162633521317,9.203843968780268e-06
1.7819999999999996,6.363636363636364e-05,0.010936178491593862,3.759286023297333e-05
1.7849999999999997,1.8181818181818182e-05,0.0025495097567963944,9.534625892455923e-06
1.791,1.8181818181818182e-05,0.0022135943621178675,9.534625892455923e-06
1.797,9.090909090909091e-06,0.0040124805295477795,5.749595745760689e-06
1.7849999999999997,2.7272727272727273e-05,0.004062019202317984,9.534625892455923e-06
1.7880000000000003,2.272727272727273e-05,0.005621387729022083,9.642365197998375e-06
1.8030000000000002,9.090909090909091e-06,0.002469817807045696,5.749595745760689e-06
1.807,0.0,0.001449137674618945,0.0
1.81,1.8181818181818182e-05,0.0020000000000000018,7.041787902195304e-06
1.8039999999999998,4.545454545454545e-05,0.008024961059095559,3.856946079199349e-05
1.823,0.0,0.004701063709417268,0.0
1.8210000000000002,4.5454545454545455e-06,0.0045716517802649875,4.312196809320518e-06
1.815,4.5454545454545455e-06,0.004743416490252572,4.312196809320518e-06
1.827,9.090909090909091e-06,0.008837420438114287,5.749595745760689e-06
1.8340000000000003,4.5454545454545455e-06,0.0025298221281347057,4.312196809320518e-06
1.8190000000000002,4.5454545454545455e-06,0.006074537019394981,4.312196809320518e-06
1.831,2.7272727272727273e-05,0.006395310782127798,2.151301739308951e-05
1.843,1.3636363636363637e-05,0.002846049894151544,6.586989430086108e-06
1.8400000000000003,2.7272727272727273e-05,0.003162277660168382,9.534625892455923e-06
1.8470000000000002,2.272727272727273e-05,0.004483302354291966,9.642365197998373e-06
1.8539999999999999,4.5454545454545455e-06,0.002097617696340305,4.312196809320518e-06
1.855,9.090909090909091e-06,0.002549509756796395,5.749595745760689e-06
1.8519999999999996,4.5454545454545455e-06,0.004647580015448904,4.312196809320518e-06
1.85,0.0,0.00734846922834954,0.0
1.8570000000000004,9.090909090909091e-06,0.005108815909777924,5.749595745760689e-06
1.8670000000000004,9.090909090909091e-06,0.00202484567313166,5.749595745760689e-06
1.876,1.3636363636363637e-05,0.006356099432828259,6.586989430086108e-06
1.8670000000000002,1.8181818181818182e-05,0.004701063709417241,7.041787902195304e-06
1.8569999999999998,6.363636363636364e-05,0.010202940752547752,4.024717022032483e-05
1.8690000000000002,4.090909090909091e-05,0.007930952023559342,3.8809771283884654e-05
1.8820000000000001,9.090909090909091e-06,0.0030983866769659202,8.624393618641036e-06
1.8869999999999998,4.5454545454545455e-06,0.002469817807045696,4.312196809320519e-06
1.874,1.3636363636363637e-05,0.005865151319446048,9.203843968780268e-06
1.875,7.727272727272729e-05,0.014230249470757713,4.8977140898367195e-05
1.889,1.3636363636363637e-05,0.00434741302385681,6.586989430086108e-06
1.9020000000000004,4.5454545454545455e-06,0.008099382692526627,4.312196809320518e-06
1.8990000000000002,1.3636363636363637e-05,0.0047853944456021456,6.586989430086108e-06
1.9009999999999998,1.3636363636363637e-05,0.004785394445602144,6.586989430086108e-06
1.9089999999999996,1.3636363636363637e-05,0.0026267851073127416,9.203843968780268e-06
1.908,2.7272727272727273e-05,0.005440588203494181,2.58731808559231e-05
1.907,2.7272727272727273e-05,0.0056656861896861085,9.534625892455923e-06
1.9099999999999997,9.090909090909091e-06,0.005291502622129185,5.749595745760689e-06
1.9189999999999998,2.7272727272727273e-05,0.002626785107312742,1.3173978860172217e-05
1.922,1.3636363636363637e-05,0.004427188724235735,1.293659042796155e-05
1.9259999999999997,0.0,0.0025298221281347057,0.0
1.932,1.3636363636363637e-05,0.0036878177829171577,9.203843968780268e-06
1.9309999999999998,2.272727272727273e-05,0.0022135943621178675,9.642365197998375e-06
1.9289999999999998,5e-05,0.008420213774008362,3.827369897276524e-05
1.9369999999999998,3.6363636363636364e-05,0.004909175083453435,2.208174145725658e-05
1.9449999999999998,1.3636363636363637e-05,0.002121320343559644,6.586989430086108e-06
1.9459999999999997,4.5454545454545455e-06,0.002097617696340305,4.312196809320518e-06
1.9420000000000002,3.6363636363636364e-05,0.003098386676965936,8.624393618641036e-06
1.943,2.7272727272727273e-05,0.004701063709417267,2.151301739308951e-05
1.959,4.5454545454545455e-06,0.0029832867780352624,4.312196809320519e-06
1.968,0.0,0.0066030296076876535,0.0
1.9599999999999997,9.090909090909091e-06,0.0020000000000000018,5.749595745760689e-06
1.968,4.5454545454545455e-06,0.0018973665961010292,4.312196809320519e-06
1.969,9.090909090909091e-06,0.0017029386365926412,5.749595745760689e-06
1.9609999999999996,5.4545454545454546e-05,0.00830060238777886,3.846217418419305e-05
1.969,2.7272727272727273e-05,0.006395310782127798,2.151301739308951e-05
1.968,5e-05,0.008809086218218104,3.827369897276524e-05
1.9740000000000002,9.090909090909091e-06,0.005865151319446076,8.624393618641036e-06
1.9739999999999998,3.181818181818182e-05,0.006356099432828287,2.575311904402781e-05
1.9789999999999999,1.8181818181818182e-05,0.006549809157525132,9.534625892455923e-06
1.9929999999999997,0.0,0.007218032973047423,0.0
1.985,5.4545454545454546e-05,0.008154753215150053,3.792118839020765e-05
1.991,9.090909090909091e-06,0.008179242018671418,5.749595745760689e-06
2.001,1.3636363636363637e-05,0.002626785107312721,6.586989430086108e-06
2.001,4.5454545454545455e-06,0.00221359436211784,4.312196809320518e-06
1.9979999999999998,3.181818181818182e-05,0.005059644256269398,1.5811388300841898e-05
2.0120000000000005,9.090909090909091e-06,0.002756809750418048,5.749595745760689e-06
2.01,4.5454545454545455e-06,0.0037416573867739443,4.312196809320518e-06
2.0010000000000003,2.2727272727272726e-05,0.00793095202355935,9.642365197998377e-06
2.027,1.3636363636363637e-05,0.006935416353759851,6.586989430086108e-06
2.027,9.090909090909091e-06,0.003754996671103716,5.749595745760689e-06
2.0180000000000002,2.7272727272727273e-05,0.005440588203494157,1.724878723728207e-05
2.029,4.5454545454545455e-06,0.003591656999213612,4.312196809320518e-06
2.025,4.5454545454545455e-06,0.005338539126015659,4.312196809320519e-06
2.031,3.6363636363636364e-05,0.007273238618387273,3.0013770944034874e-05
2.038,2.7272727272727273e-05,0.00629285308902092,2.151301739308951e-05
2.052,9.090909090909091e-06,0.004195235392680636,5.749595745760689e-06
2.04,3.181818181818182e-05,0.008831760866327852,3.018537766524362e-05
2.046,1.3636363636363637e-05,0.0032249030993194336,9.203843968780268e-06
2.05,1.3636363636363637e-05,0.0037416573867739443,1.293659042796155e-05
2.061,4.5454545454545455e-06,0.006074537019394971,4.312196809320519e-06
2.0610000000000004,9.090909090909091e-06,0.007409453421137076,5.749595745760689e-06
2.058,9.090909090909091e-06,0.0034058772731852542,5.749595745760689e-06
2.0580000000000003,1.8181818181818182e-05,0.0027568097504180405,9.534625892455923e-06
2.069,1.8181818181818182e-05,0.002983286778035275,9.534625892455923e-06
2.0660000000000003,4.5454545454545455e-06,0.006811754546370577,4.312196809320519e-06
2.061,7.727272727272729e-05,0.0109954536059228,3.751032915595956e-05
2.077,4.5454545454545455e-06,0.002469817807045697,4.312196809320518e-06
2.074,4.5454545454545455e-06,0.004939635614091389,4.312196809320519e-06
2.0799999999999996,1.3636363636363637e-05,0.003464101615137732,6.586989430086108e-06
2.088,4.5454545454545455e-06,0.004427188724235729,4.312196809320518e-06
2.0919999999999996,4.5454545454545455e-06,0.009033271832508988,4.312196809320518e-06
2.0900000000000003,2.2727272727272726e-05,0.004472135954999593,2.1560984046602586e-05
2.0970000000000004,2.272727272727273e-05,0.0042544094772365435,9.642365197998373e-06
2.1020000000000003,1.3636363636363637e-05,0.004427188724235725,6.586989430086108e-06
2.1109999999999998,0.0,0.0017029386365926505,0.0
2.104,9.090909090909091e-06,0.005865151319446072,5.749595745760689e-06
2.1060000000000003,1.3636363636363637e-05,0.003521363372331787,6.586989430086108e-06
2.1140000000000003,9.090909090909091e-06,0.005865151319446072,8.624393618641036e-06
2.1160000000000005,1.3636363636363637e-05,0.0032249030993194393,9.203843968780268e-06
2.116,4.5454545454545455e-06,0.0025298221281347096,4.312196809320518e-06
2.123,4.5454545454545455e-06,0.005665686189686114,4.312196809320518e-06
2.1279999999999997,1.3636363636363637e-05,0.003949683531626288,6.586989430086108e-06
2.13,3.6363636363636364e-05,0.00905538513813742,2.1125363706585908e-05
2.1390000000000002,4.5454545454545455e-06,0.003860051813123742,4.312196809320518e-06
2.137,4.5454545454545455e-06,0.002024845673131668,4.312196809320518e-06
2.128,5e-05,0.006752777206453663,3.367933373244128e-05
2.145,9.090909090909091e-06,0.002121320343559597,5.749595745760689e-06
2.142,3.6363636363636364e-05,0.00485798312059644,1.7953106961937722e-05
2.142,5e-05,0.007848566748139447,3.367933373244128e-05
2.1450000000000005,0.0,0.004527692569068705,0.0
2.144,4.5454545454545455e-06,0.005329165037789711,4.312196809320519e-06
2.148,1.3636363636363637e-05,0.004195235392680586,6.586989430086108e-06
2.147,6.363636363636364e-05,0.00837257427557378,3.703917961356975e-05
2.1639999999999997,1.8181818181818182e-05,0.004516635916254494,7.041787902195303e-06
2.165,9.090909090909091e-06,0.005147815070493495,5.749595745760689e-06
2.177,9.090909090909091e-06,0.004012480529547761,5.749595745760689e-06
2.1689999999999996,4.5454545454545455e-06,0.0038600518131237573,4.312196809320518e-06
2.173,9.090909090909091e-06,0.005108815909777898,5.749595745760689e-06
2.185,0.0,0.0015811388300841559,0.0
2.1860000000000004,1.3636363636363637e-05,0.0037947331922020843,6.586989430086108e-06
2.1670000000000003,1.8181818181818182e-05,0.006935416353759853,7.041787902195304e-06
2.1830000000000003,9.090909090909091e-06,0.006172519744804392,5.749595745760689e-06
2.1940000000000004,9.090909090909091e-06,0.002097617696340305,5.749595745760689e-06
2.197,4.5454545454545455e-06,0.005665686189686121,4.312196809320518e-06
2.2,1.8181818181818182e-05,0.006324555320336751,9.534625892455923e-06
2.1999999999999997,4.0909090909090915e-05,0.006633249580710791,2.9771859806932395e-05
2.203,3.181818181818182e-05,0.006488451279003342,2.5753119044027808e-05
