U,I,U error,I error
2.21,1.3636363636363637e-05,0.0037416573867739443,6.586989430086108e-06
2.215,0.0,0.0021213203435596598,0.0
2.208,9.090909090909091e-06,0.005621387729022083,5.749595745760689e-06
2.223,0.0,0.0020248456731316437,0.0
2.221,1.3636363636363637e-05,0.0029832867780352273,6.586989430086108e-06
2.221,2.7272727272727273e-05,0.004989989979949853,2.151301739308951e-05
2.228,1.8181818181818182e-05,0.002366431913239822,1.3173978860172218e-05
2.2330000000000005,1.3636363636363637e-05,0.003178049716414122,6.586989430086108e-06
2.236,1.8181818181818182e-05,0.004516635916254486,7.041787902195304e-06
2.2370000000000005,0.0,0.004701063709417252,0.0
2.2370000000000005,4.5454545454545455e-06,0.0051088159097779345,4.312196809320519e-06
2.247,4.5454545454545455e-06,0.001449137674618913,4.312196809320518e-06
2.242,4.5454545454545455e-06,0.004195235392680563,4.312196809320518e-06
2.250000000000001,2.272727272727273e-05,0.007348469228349503,7.186994682200864e-06
2.246,3.181818181818182e-05,0.004289522117905426,1.7068166686835077e-05
2.2569999999999992,4.5454545454545455e-06,0.0014491376746189127,4.312196809320519e-06
2.2589999999999995,1.3636363636363637e-05,0.0017029386365926377,6.586989430086108e-06
2.2659999999999996,4.5454545454545455e-06,0.0015491933384829855,4.312196809320518e-06
2.267,0.0,0.001449137674618977,0.0
2.2700000000000005,1.3636363636363637e-05,0.003464101615137745,9.203843968780268e-06
2.282,1.3636363636363637e-05,0.0041952353926805975,9.203843968780268e-06
2.283,4.5454545454545455e-06,0.008491171886141504,4.312196809320518e-06
2.269,3.181818181818182e-05,0.005558776843874894,2.1368471406442107e-05
2.284,9.090909090909091e-06,0.0037947331922020587,5.749595745760689e-06
2.284,1.8181818181818182e-05,0.006356099432828251,1.3173978860172217e-05
2.298,1.8181818181818182e-05,0.008809086218218104,7.041787902195304e-06
2.293,4.5454545454545455e-06,0.002469817807045688,4.312196809320518e-06
2.305,4.5454545454545455e-06,0.004062019202317981,4.312196809320518e-06
2.302,4.5454545454545455e-06,0.0018973665961010435,4.312196809320518e-06
2.299,0.0,0.00573585215987999,0.0
2.3049999999999997,9.090909090909091e-06,0.0035355339059327502,5.749595745760689e-06
2.3109999999999995,0.0,0.002983286778035244,0.0
2.309,1.3636363636363637e-05,0.0035916569992135642,6.586989430086108e-06
2.3139999999999996,1.8181818181818182e-05,0.004732863826479679,9.534625892455923e-06
2.323,0.0,0.0020248456731316766,0.0
2.3179999999999996,4.5454545454545455e-06,0.00977752524926426,4.312196809320518e-06
2.3299999999999996,4.5454545454545455e-06,0.00244948974278318,4.312196809320519e-06
2.332,4.5454545454545455e-06,0.007321202087089284,4.312196809320518e-06
2.338,0.0,0.0018973665961010153,0.0
2.338,1.3636363636363637e-05,0.006292853089020947,9.203843968780268e-06
2.342,0.0,0.002366431913239856,0.0
2.341,1.3636363636363637e-05,0.0033015148038438523,9.203843968780268e-06
2.3480000000000003,4.5454545454545455e-06,0.0012649110640673528,4.312196809320518e-06
2.354,9.090909090909091e-06,0.0015491933384829512,5.749595745760689e-06
2.343,2.2727272727272726e-05,0.005486346689738106,1.1588680712710874e-05
2.351,9.090909090909091e-06,0.004571651780264967,5.749595745760689e-06
2.353,9.090909090909091e-06,0.004701063709417251,5.749595745760689e-06
2.363,4.5454545454545455e-06,0.002024845673131662,4.312196809320519e-06
2.3650000000000007,4.5454545454545455e-06,0.0021213203435596598,4.312196809320519e-06
2.356,4.5454545454545455e-06,0.007375635565834305,4.312196809320518e-06
2.3790000000000004,0.0,0.006700746227100374,0.0
2.3759999999999994,4.5454545454545455e-06,0.0028982753492378713,4.312196809320518e-06
2.3760000000000003,0.0,0.0032249030993194063,0.0
2.378,4.5454545454545455e-06,0.003405877273185275,4.312196809320518e-06
2.3829999999999996,9.090909090909091e-06,0.0031780497164141212,5.749595745760689e-06
2.3850000000000002,4.5454545454545455e-06,0.002915475947422642,4.312196809320519e-06
2.387,3.181818181818182e-05,0.004254409477236517,2.136847140644211e-05
2.393,1.8181818181818182e-05,0.003754996671103716,1.724878723728207e-05
2.383,6.818181818181818e-05,0.008723531395025708,4.178358252465962e-05
2.399,9.090909090909091e-06,0.0029832867780352447,5.749595745760689e-06
2.4069999999999996,4.5454545454545455e-06,0.0014491376746189556,4.312196809320518e-06
2.4059999999999997,1.3636363636363637e-05,0.004516635916254511,6.586989430086108e-06
2.408,1.3636363636363637e-05,0.002756809750418027,9.203843968780268e-06
2.411,3.6363636363636364e-05,0.00780384520605065,3.0013770944034874e-05
2.413,4.5454545454545455e-06,0.0024698178070456877,4.312196809320519e-06
2.412,5e-05,0.006752777206453659,2.906959446421724e-05
2.4170000000000003,1.8181818181818182e-05,0.004483302354291978,1.3173978860172218e-05
2.419,2.272727272727273e-05,0.0033015148038438268,7.186994682200864e-06
2.426,1.3636363636363637e-05,0.0028982753492378752,6.586989430086108e-06
2.4330000000000007,1.3636363636363637e-05,0.0031780497164140965,6.586989430086108e-06
2.4430000000000005,4.5454545454545455e-06,0.003178049716414158,4.312196809320518e-06
2.4290000000000003,4.545454545454546e-05,0.007674633541739964,3.401506715249038e-05
2.438,2.2727272727272726e-05,0.004195235392680582,2.1560984046602586e-05
2.4490000000000007,9.090909090909091e-06,0.005186520991955968,5.749595745760689e-06
2.444,9.090909090909091e-06,0.004289522117905472,5.749595745760689e-06
2.455,4.5454545454545455e-06,0.0029154759474226263,4.312196809320519e-06
2.4460000000000006,2.272727272727273e-05,0.004289522117905459,9.642365197998373e-06
2.45,1.8181818181818182e-05,0.0037416573867738966,1.3173978860172218e-05
2.46,9.090909090909091e-06,0.003162277660168354,5.749595745760689e-06
2.4499999999999997,5e-05,0.009591663046625433,3.8273698972765244e-05
2.4539999999999997,9.090909090909091e-06,0.0053291650377897,5.749595745760689e-06
2.4659999999999997,0.0,0.004289522117905439,0.0
2.466,1.8181818181818182e-05,0.005692099788303038,7.041787902195303e-06
2.4750000000000005,9.090909090909091e-06,0.00681909084849292,8.624393618641036e-06
2.48,4.5454545454545455e-06,0.0024494897427831622,4.312196809320519e-06
2.472,4.0909090909090915e-05,0.006603029607687691,2.5267167472158724e-05
2.488,3.6363636363636364e-05,0.002756809750418024,2.555176240464581e-05
2.4880000000000004,1.3636363636363637e-05,0.0030983866769659168,6.586989430086108e-06
2.4859999999999998,2.272727272727273e-05,0.004049691346263312,9.642365197998375e-06
2.4949999999999997,2.272727272727273e-05,0.0035355339059326934,7.186994682200864e-06
2.4840000000000004,7.727272727272729e-05,0.006957010852370444,3.217334248942979e-05
2.494,3.181818181818182e-05,0.002898275349237847,9.203843968780267e-06
2.502,2.7272727272727273e-05,0.002366431913239811,7.041787902195304e-06
2.5,3.6363636363636364e-05,0.010099504938362069,1.0756508696544755e-05
2.498,5.4545454545454546e-05,0.009033271832508984,1.253095341099111e-05
2.504,3.6363636363636364e-05,0.0037947331922020327,8.624393618641036e-06
2.5060000000000002,5e-05,0.004732863826479679,7.740630166330181e-06
2.5200000000000005,4.0909090909090915e-05,0.005291502622129177,7.740630166330181e-06
2.5159999999999996,5.4545454545454546e-05,0.0025298221281347087,8.624393618641036e-06
2.5170000000000003,5.4545454545454546e-05,0.002846049894151549,8.624393618641036e-06
2.529,5.4545454545454546e-05,0.007409453421137118,5.749595745760689e-06
2.525,5e-05,0.006363961030678918,1.1939932305966998e-05
2.521,5.90909090909091e-05,0.0035916569992136137,9.203843968780267e-06
2.5230000000000006,8.636363636363637e-05,0.002469817807045679,1.0061792555081204e-05
2.52,0.00013636363636363637,0.010770329614269,3.856946079199349e-05
2.53,7.272727272727273e-05,0.005830951894845282,1.3173978860172217e-05
2.527,0.0001,0.0024698178070456877,1.0756508696544755e-05
2.5309999999999997,0.0001,0.0033015148038438515,1.253095341099111e-05
2.5330000000000004,0.00012727272727272728,0.010004998750624602,4.106032651140441e-05
2.539,0.00013636363636363634,0.009741663102366044,2.032789070454354e-05
2.538,0.00011363636363636364,0.0018973665961009873,7.186994682200861e-06
2.539,0.0001181818181818182,0.004347413023856789,1.465865045145191e-05
2.541,0.0001409090909090909,0.00573585215988001,2.1751792934555268e-05
2.543,0.00013636363636363634,0.002469817807045707,9.09090909090909e-06
2.531,0.00020454545454545457,0.009534149149242449,4.2275170994859715e-05
2.547,0.0001409090909090909,0.002469817807045722,7.740630166330183e-06
2.5469999999999997,0.0001590909090909091,0.00860813568666294,3.8165580963060596e-05
2.548,0.00015454545454545457,0.004647580015448912,9.534625892455924e-06
2.5520000000000005,0.00017727272727272728,0.0030983866769659133,7.740630166330181e-06
2.5569999999999995,0.00015000000000000001,0.0060083275543199414,1.7068166686835077e-05
2.559,0.00018181818181818183,0.005735852159879987,1.113404428537808e-05
2.559,0.00022272727272727274,0.011614645926587694,3.547202366386668e-05
2.5609999999999995,0.00020454545454545457,0.0035916569992135556,1.3252163397375682e-05
2.569,0.00015909090909090913,0.00994484791236147,1.4728956132745135e-05
2.5520000000000005,0.00020909090909090907,0.005253570214625467,7.0417879021953e-06
2.5710000000000006,0.00019999999999999996,0.006074537019394979,2.1513017393089507e-05
2.5629999999999997,0.0002363636363636364,0.0034785054261852466,1.0756508696544755e-05
2.5669999999999997,0.00020909090909090912,0.015102979838429282,3.590621392387545e-05
2.563,0.0002772727272727273,0.011406138698087123,2.906959446421724e-05
2.5620000000000003,0.0002454545454545455,0.004857983120596463,1.724878723728207e-05
2.5740000000000003,0.0002590909090909091,0.008024961059095575,3.4646980000290005e-05
2.5829999999999997,0.0002681818181818181,0.007355270219373337,1.006179255508121e-05
2.5829999999999997,0.0002363636363636364,0.0020248456731316745,1.0756508696544755e-05
2.582,0.0002590909090909091,0.004647580015448911,1.82385478615808e-05
2.5810000000000004,0.0002727272727272727,0.002626785107312748,1.1134044285378083e-05
2.567,0.0003318181818181818,0.012251530516633411,4.266436374639024e-05
2.5829999999999997,0.0002909090909090909,0.0063324560795950295,2.5873180855923107e-05
2.5759999999999996,0.0003181818181818182,0.0028982753492378653,0.0
2.5740000000000003,0.00033636363636363643,0.010881176406988335,4.416348291451315e-05
2.576,0.00032727272727272726,0.006196773353931889,8.624393618641036e-06
2.5890000000000004,0.0003863636363636364,0.014522396496446446,4.646601886422925e-05
2.58,0.0003590909090909091,0.003162277660168382,7.74063016633018e-06
2.5919999999999996,0.0003318181818181818,0.006131883886702373,2.1368471406442107e-05
2.5700000000000003,0.0003863636363636364,0.012165525060596441,2.9632738205466583e-05
2.587,0.0003954545454545455,0.006008327554319939,1.7068166686835074e-05
2.603,0.00036818181818181817,0.01000499875062459,1.8686186173722235e-05
2.6160000000000005,0.00034090909090909094,0.00961249187255833,3.6505405464111386e-05
2.602,0.00040909090909090913,0.008342661445845686,2.132007163556104e-05
2.593,0.00043636363636363637,0.00949210198006742,3.0962520665320726e-05
2.598,0.0004136363636363637,0.011027239001672198,3.773001085354024e-05
2.6000000000000005,0.00039545454545454546,0.009591663046625438,2.40951968739974e-05
2.596,0.0004318181818181818,0.004939635614091402,1.325216339737568e-05
2.605,0.00046363636363636366,0.008276472678623392,8.624393618641036e-06
2.595,0.00048636363636363634,0.003240370349203895,6.586989430086109e-06
2.5930000000000004,0.0004954545454545455,0.0028460498941515525,1.356039444561482e-05
2.603,0.0004727272727272728,0.0034785054261852206,9.534625892455924e-06
2.6,0.0004818181818181819,0.012247448713915886,1.4658650451451906e-05
2.603,0.0004818181818181819,0.01200416594353809,4.321768845092623e-05
2.6010000000000004,0.0005499999999999999,0.00767463354173995,2.9771859806932388e-05
2.6080000000000005,0.0005318181818181818,0.007589466384404109,1.8238547861580803e-05
2.5960000000000005,0.0005499999999999999,0.012345039489608764,7.740630166330185e-06
2.6090000000000004,0.0005409090909090908,0.0029832867780352464,1.632571363278907e-05
2.6180000000000003,0.0005227272727272727,0.011644741302407705,3.535533905932738e-05
2.601,0.0005818181818181817,0.007930952023559371,2.8603877677367765e-05
2.612,0.0005727272727272727,0.003949683531626314,1.4658650451451909e-05
2.596,0.0006181818181818182,0.006957010852370449,9.534625892455916e-06
2.6109999999999998,0.0006045454545454545,0.0035916569992135725,1.1226444577480428e-05
2.6020000000000008,0.0006000000000000001,0.007183313998427205,1.7953106961937726e-05
2.6050000000000004,0.00065,0.009082951062292443,3.965241543193525e-05
2.613,0.0006136363636363636,0.00894986033410578,3.230152364443612e-05
2.597,0.00065,0.008723531395025746,1.2936590427961542e-05
2.621,0.0006090909090909091,0.008882567196480982,3.532610768677353e-05
2.6249999999999996,0.0006227272727272727,0.011247221879202,5.184608499130498e-05
2.606,0.0006681818181818181,0.01464240417417848,9.203843968780256e-06
2.6119999999999997,0.0006863636363636364,0.004427188724235726,1.356039444561482e-05
2.6129999999999995,0.0007227272727272728,0.013345411196362572,5.039103291605667e-05
2.601,0.0007181818181818181,0.009428679653058518,2.9317300902903814e-05
2.6239999999999997,0.0006590909090909092,0.008966604708583934,2.5913077843162225e-05
2.617,0.0007227272727272729,0.009060905032059422,3.9338539133488736e-05
2.6090000000000004,0.0007500000000000001,0.006074537019394957,1.325216339737569e-05
2.628,0.0007772727272727274,0.012231107881136542,4.037530543854991e-05
2.623,0.0007727272727272729,0.004701063709417263,2.2268088570756158e-05
2.613,0.0008181818181818183,0.009492101980067405,2.650432679475137e-05
2.6119999999999997,0.0008136363636363638,0.006449806198638825,1.0061792555081196e-05
2.6149999999999998,0.0008045454545454547,0.012825755338380653,5.4564390652445927e-05
2.625,0.0007727272727272727,0.007382411530116721,3.4015067152490375e-05
2.611999999999999,0.0008227272727272727,0.01901578291840755,6.378230019513109e-05
2.628,0.0008045454545454545,0.005966573556070509,2.8783891270886476e-05
2.6049999999999995,0.000859090909090909,0.010977249200050061,7.740630166330183e-06
2.633,0.0008045454545454545,0.008723531395025751,4.3622156778218456e-05
2.621,0.0008636363636363636,0.007930952023559307,6.4282434653322505e-06
2.621,0.0008545454545454545,0.012918978287774916,3.327819130495113e-05
2.614,0.0008818181818181817,0.008508818954473038,1.1499191491521381e-05
2.62,0.0008954545454545454,0.010295630140987005,1.9338224896529673e-05
2.63,0.0009181818181818182,0.010000000000000012,8.624393618641036e-06
2.607,0.0009409090909090909,0.008608135686662943,9.203843968780268e-06
2.6350000000000002,0.0008863636363636363,0.008514693182963216,3.230152364443612e-05
2.627,0.00095,0.01058772874605315,4.285763478662971e-05
2.629,0.0009545454545454544,0.0051865209919559835,9.090909090909093e-06
2.6189999999999998,0.000981818181818182,0.01403210604292885,3.2903565583370644e-05
2.63,0.0010181818181818185,0.0048989794855663965,4.321768845092623e-05
2.635,0.000990909090909091,0.012429802894656094,3.327819130495116e-05
2.6209999999999996,0.0010272727272727274,0.010995453605922793,1.3173978860172223e-05
2.6260000000000003,0.001031818181818182,0.002898275349237826,9.203843968780277e-06
2.6189999999999998,0.001040909090909091,0.007134423592694789,7.740630166330188e-06
2.6259999999999994,0.0010363636363636365,0.007641989269817101,1.4083575804390614e-05
2.6210000000000004,0.0010363636363636367,0.010995453605922797,2.8603877677367768e-05
2.6369999999999996,0.0010136363636363637,0.009386160024205859,3.21733424894298e-05
2.6290000000000004,0.0011,0.006395310782127775,1.9069251784911842e-05
2.6229999999999998,0.0010363636363636363,0.011049886877248985,4.004130099190045e-05
2.633,0.001113636363636364,0.010681760154581266,1.607060866333062e-05
2.633,0.001109090909090909,0.006008327554319914,9.534625892455904e-06
2.644,0.001090909090909091,0.006811754546370555,2.4896479886598453e-05
2.6310000000000002,0.001109090909090909,0.014522396496446434,3.1622776601683795e-05
2.638,0.0011363636363636363,0.006752777206453633,3.149183286488868e-05
2.644,0.0011363636363636363,0.0032249030993194445,1.2856486930664494e-05
2.6390000000000002,0.001109090909090909,0.013744089638822937,4.6886534393555006e-05
2.638,0.00115,0.01189957982451482,3.086226399412356e-05
2.6419999999999995,0.0011590909090909093,0.006449806198638825,3.416658267812026e-05
2.6279999999999997,0.001231818181818182,0.007456540752922902,2.526716747215873e-05
2.6630000000000003,0.001090909090909091,0.012413702106946202,5.604012729971797e-05
2.6180000000000003,0.0012045454545454549,0.014615060725156104,2.249885212866289e-05
2.6350000000000002,0.0012454545454545457,0.006204836822995414,7.041787902195288e-06
2.6239999999999997,0.001240909090909091,0.007771743691090165,3.152461978981763e-05
2.6249999999999996,0.0012772727272727272,0.007778174593051982,7.740630166330165e-06
2.6339999999999995,0.0012954545454545454,0.011419281938896153,4.9061438965733876e-05
2.617,0.0013272727272727273,0.012169634341261065,3.449757447456412e-05
2.6380000000000003,0.0012772727272727276,0.01056409011699542,3.045793739591082e-05
2.6390000000000002,0.0013045454545454545,0.005375872022286245,1.2936590427961523e-05
2.6390000000000002,0.0013545454545454546,0.0022135943621178406,5.749595745760676e-06
2.6390000000000002,0.0013363636363636364,0.007409453421137097,2.335496832484569e-05
2.65,0.0012863636363636365,0.014764823060233382,4.168456915676499e-05
2.6550000000000002,0.0013318181818181818,0.007245688373094733,2.1368471406442096e-05
2.646000000000001,0.0013636363636363635,0.004939635614091387,1.2856486930664494e-05
2.636,0.001359090909090909,0.01709970759983928,7.025631938283658e-05
2.6590000000000003,0.0013318181818181818,0.0071344235926947466,3.805715579806269e-05
2.6480000000000006,0.001418181818181818,0.011296016997154332,3.069444184751661e-05
2.633,0.0014681818181818181,0.012731849826321397,3.859623584609778e-05
2.661,0.0013272727272727275,0.013597793938724023,4.887156383896587e-05
2.659,0.001340909090909091,0.01322497637048928,3.416658267812024e-05
2.643,0.001440909090909091,0.0051088159097779666,9.20384396878029e-06
2.655,0.0014454545454545453,0.009823441352194229,4.004130099190045e-05
2.635,0.0015045454545454546,0.008276472678623423,1.0061792555081211e-05
2.648,0.0014500000000000001,0.005966573556070525,3.547202366386669e-05
2.665,0.0014636363636363636,0.009823441352194224,3.56753034006338e-05
2.649,0.001504545454545455,0.009214119599831563,1.5006885472017444e-05
2.679,0.0013999999999999998,0.008769264507357495,3.62498218861398e-05
2.6490000000000005,0.0015454545454545456,0.010812030336620435,9.09090909090907e-06
2.6440000000000006,0.0015363636363636365,0.008148619514985352,2.2081741457256572e-05
2.659,0.0015045454545454546,0.011785584414868853,3.773001085354023e-05
2.652,0.0015681818181818182,0.004647580015448881,9.64236519799834e-06
2.634,0.0016318181818181818,0.01060188662455885,4.5203854147097534e-05
2.6759999999999997,0.001540909090909091,0.008270429251254126,3.367933373244125e-05
2.666,0.0015590909090909088,0.007375635565834313,2.136847140644208e-05
2.6630000000000003,0.0016181818181818183,0.012810152223919903,4.4628864395031186e-05
2.649,0.001609090909090909,0.011614645926587681,2.4223477444498594e-05
2.662,0.0016181818181818185,0.005059644256269436,1.9497827808661103e-05
2.656,0.0016363636363636365,0.006196773353931835,1.700753357624519e-05
2.6659999999999995,0.0016045454545454546,0.00827042925125414,1.9338224896529666e-05
2.6559999999999997,0.0016545454545454543,0.006511528238439891,2.7423823870906106e-05
2.671,0.0016,0.010339245620450256,3.5675303400633786e-05
2.673,0.001681818181818182,0.006332456079595,2.1320071635561038e-05
2.643,0.001709090909090909,0.010492854711659717,1.3173978860172222e-05
2.6569999999999996,0.0017136363636363638,0.008006247560499186,1.7068166686835094e-05
2.65,0.0017318181818181816,0.005477225575051649,4.312196809320529e-06
2.665,0.001740909090909091,0.0068190908484929355,2.493793949880947e-05
2.654,0.001772727272727273,0.009818350166906886,3.692744729379982e-05
2.6569999999999996,0.0017590909090909087,0.007078135347674578,2.5753119044027818e-05
2.655,0.0017999999999999995,0.011067971810589345,2.3354968324845675e-05
2.6630000000000003,0.0017727272727272726,0.008837420438114297,1.9284730395996746e-05
2.661,0.0017909090909090908,0.0022135943621178623,1.4658650451451906e-05
2.6539999999999995,0.0018272727272727273,0.010695793565696754,4.92925153153671e-05
2.6719999999999997,0.001809090909090909,0.004195235392680617,1.2530953410991096e-05
2.6449999999999996,0.001877272727272727,0.00863133825081602,4.068118333684442e-05
2.6759999999999997,0.0017863636363636367,0.005865151319446083,2.0378647064963517e-05
2.664,0.0018727272727272724,0.004049691346263316,1.6762808104168878e-05
2.665,0.0018590909090909088,0.004527692569068715,1.754569005965343e-05
2.6699999999999995,0.0018636363636363635,0.00721110255092799,2.2268088570756155e-05
2.666,0.0018818181818181818,0.007238784428341535,1.724878723728206e-05
2.6710000000000003,0.0018863636363636363,0.007409453421137109,1.607060866333062e-05
2.6670000000000003,0.0019136363636363635,0.010004998750624603,4.474445346299895e-05
2.659,0.0019545454545454545,0.008994442728707537,3.015113445777634e-05
2.6710000000000003,0.0019409090909090908,0.008538149682454648,1.2936590427961557e-05
2.677,0.001940909090909091,0.007355270219373312,1.5811388300841908e-05
2.6559999999999997,0.001986363636363636,0.010019980039900277,2.7310579792363257e-05
2.6659999999999995,0.0019727272727272727,0.0025298221281346983,9.534625892455933e-06
2.67,0.001968181818181818,0.006000000000000011,1.8238547861580826e-05
2.681,0.0019772727272727277,0.00830060238777887,2.339915941133411e-05
2.6700000000000004,0.0019999999999999996,0.004472135954999583,1.1134044285378111e-05
2.665,0.0020272727272727274,0.0032403703492039438,9.534625892455948e-06
2.668,0.002022727272727273,0.004647580015448911,1.3252163397375714e-05
2.6519999999999997,0.002109090909090909,0.014338758663147903,5.828116518118036e-05
2.6629999999999994,0.002072727272727273,0.003178049716414131,7.041787902195321e-06
2.684,0.0020545454545454547,0.010507140429250954,8.624393618641056e-06
2.6790000000000003,0.0020227272727272724,0.005375872022286266,9.6423651979984e-06
2.6779999999999995,0.002059090909090909,0.01155854662143992,4.068118333684445e-05
2.675,0.002063636363636364,0.01106797181058935,1.6006197146962735e-05
2.6719999999999997,0.002059090909090909,0.004427188724235705,1.1226444577480453e-05
2.674,0.00205,0.009818350166906882,1.0061792555081233e-05
2.662,0.0020772727272727275,0.0066030296076876535,2.8056907930929028e-05
2.6689999999999996,0.002045454545454545,0.01108602724153246,6.428243465332267e-06
2.6710000000000007,0.0020545454545454547,0.0026267851073127524,1.2530953410991144e-05
2.691,0.002036363636363636,0.012202458768625269,1.6762808104168908e-05
2.656,0.0021,0.007238784428341566,3.449757447456414e-05
2.6800000000000006,0.0020272727272727274,0.0037416573867739443,1.4658650451451946e-05
2.675,0.002063636363636364,0.002549509756796373,9.534625892455948e-06
2.6790000000000003,0.0020454545454545456,0.005907622195096769,1.8181818181818196e-05
2.662,0.002104545454545455,0.006292853089020879,2.2314432197515566e-05
2.655,0.0021090909090909094,0.008154753215150065,4.075729412992709e-05
2.6849999999999996,0.0020181818181818183,0.011937336386313332,9.534625892455948e-06
2.667,0.002086363636363636,0.009170605214488288,3.933853913348876e-05
2.675,0.0020454545454545456,0.009617692030835711,1.2856486930664503e-05
2.6630000000000003,0.0020772727272727275,0.013118688958886059,5.7153555669090554e-05
2.675,0.002059090909090909,0.0021213203435596286,9.20384396878029e-06
2.6669999999999994,0.0020636363636363634,0.004483302354291983,1.1499191491521383e-05
2.676,0.00205,0.004049691346263332,1.1939932305967028e-05
2.6659999999999995,0.002081818181818182,0.004289522117905456,3.681537587512108e-05
2.677,0.0020272727272727274,0.0040124805295477855,9.534625892455948e-06
2.655,0.0021363636363636368,0.008514693182963193,3.579094488187185e-05
2.6709999999999994,0.002040909090909091,0.002983286778035254,1.632571363278908e-05
2.6639999999999997,0.002059090909090909,0.004289522117905431,9.203843968780253e-06
2.657,0.0020954545454545453,0.008608135686662919,3.880977128388468e-05
2.668,0.002054545454545454,0.004195235392680569,1.2530953410991113e-05
2.671,0.002059090909090909,0.006549809157525101,2.0378647064963517e-05
2.687,0.002036363636363637,0.011406138698087095,1.2530953410991144e-05
2.67,0.0020545454545454543,0.0020000000000000018,5.749595745760704e-06
2.6690000000000005,0.0020909090909090908,0.007930952023559356,3.4617150481199595e-05
2.6719999999999997,0.0020545454545454547,0.00394968353162628,1.4083575804390642e-05
2.682,0.002009090909090909,0.0036878177829171577,1.2530953410991142e-05
2.664,0.002081818181818182,0.005692099788303056,2.1125363706585884e-05
2.6670000000000003,0.0020636363636363634,0.0054863466897380675,1.9497827808661086e-05
2.6660000000000004,0.002063636363636364,0.0025298221281347126,1.1499191491521381e-05
2.6830000000000003,0.002063636363636364,0.010959014554237952,1.1499191491521381e-05
2.674,0.0020409090909090906,0.00289827534923789,1.0061792555081233e-05
2.658,0.0020818181818181816,0.007848566748139465,3.6249821886139805e-05
2.6529999999999996,0.0021363636363636368,0.01166619046647187,4.937627496000095e-05
